prov_ubi;cant_ubi;parr_ubi;area_ubi;clase;tipo;entidad;sector;dotmedic;dismedic;dotcirug;discirug;dotginob;disginob;dotped;disped;dotneon;disneon;dotcardi;discardi;dotneumo;disneumo;dotpsiqu;dispsiqu;dottraum;distraum;dotinfec;disinfec;dotofta;disofta;dotootorri;disootorri;doturolo;disurolo;dotgast;disgast;dotquem;disquem;dotneuro;disneuro;dotnefro;disnefro;dotonco;disonco;dothema;dishema;dototrse;disotrse;dotserin;disserin;camas_dnor;camas_disp;dotemerg;dotcinteadult;dotcintepediatri;dotcinteneonat;dotcintrm;dotcrecup;dototrapo;dia_estad;dias_cdis;totegres;falmen48;falmas48
12;1210;121050;1;32;1;18;2;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;17;17;1;0;0;0;0;0;0;89;6222;88;0;0
23;2302;230250;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;210;1098;151;9;1
23;2301;230106;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;31;1830;31;0;0
12;1205;120506;1;32;1;17;3;0;0;2;2;12;12;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;398;5856;398;0;0
12;1205;120550;1;32;1;18;2;0;0;0;0;4;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;102;2190;94;0;0
12;1207;120750;1;32;1;18;2;3;3;1;1;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;142;2928;135;0;0
12;1210;121050;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;16;2;0;0;0;0;0;0;209;5856;175;0;0
12;1205;120502;1;32;1;18;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;12;12;2;0;0;0;0;0;0;364;4392;178;0;0
12;1204;120450;1;32;1;18;2;0;0;0;0;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;85;3660;85;0;0
12;1210;121050;1;32;1;18;2;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;14;14;0;0;0;0;0;0;0;600;5122;287;3;0
13;1304;130401;1;32;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;3;0;0;0;0;0;0;0;361;1098;246;2;2
09;0920;092050;1;32;1;18;2;7;7;2;2;4;4;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;0;0;0;0;0;0;0;144;5856;128;0;0
12;1205;120504;1;32;1;18;2;7;7;2;2;1;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;0;0;0;0;0;0;189;4898;117;0;0
07;0701;070104;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;0;0;0;0;0;1;0;234;2196;210;0;0
01;0101;010108;1;2;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;42;42;42;6;8;4;9;6;3;1;10290;15372;2536;7;53
09;0901;090114;1;1;5;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;24;24;9;0;0;0;0;0;0;1138;8784;453;0;0
17;1701;170155;2;2;1;1;1;53;37;42;26;34;28;28;30;15;16;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;172;153;19;12;5;0;0;23;13;48403;56240;11191;56;187
07;0701;070102;1;1;5;17;3;0;0;0;0;3;3;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;27;36;36;3;0;0;0;6;2;1;1180;13176;561;0;4
18;1801;180105;1;2;1;1;1;75;92;75;36;58;39;40;22;30;30;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298;239;25;8;3;8;0;15;0;66769;87572;12074;142;606
12;1201;120101;1;2;1;6;1;20;20;29;29;20;20;20;20;0;0;2;2;0;0;0;0;10;10;0;0;0;0;1;1;6;6;9;9;0;0;6;0;1;1;4;4;0;0;0;0;0;0;128;122;22;9;0;17;0;13;0;21650;44652;3799;26;176
23;2301;230106;1;2;1;18;2;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;15;15;3;2;0;0;3;0;0;3470;5490;1512;13;17
17;1701;170107;1;2;1;1;1;52;49;68;26;58;25;50;21;18;8;0;0;0;0;0;0;36;11;12;5;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;22;8;0;0;326;156;20;7;0;0;0;35;0;39263;57574;5691;22;218
08;0801;080103;1;2;1;1;1;94;94;39;39;66;66;32;32;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;259;259;42;10;0;28;10;0;0;50923;85093;10843;199;426
09;0901;090114;1;2;1;1;1;125;102;119;73;95;43;29;13;20;18;0;0;31;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;419;280;45;24;3;0;0;26;0;40078;102064;7789;81;331
23;2301;230107;1;2;1;1;1;57;57;37;37;60;60;20;20;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;202;202;23;13;3;0;6;5;23;46729;50705;8810;79;403
10;1001;100150;1;2;1;6;1;30;26;32;25;20;20;28;28;6;6;0;0;0;0;0;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;156;145;22;6;0;4;3;6;12;24800;52820;5740;49;130
19;1901;190150;1;2;1;1;1;16;16;11;11;13;13;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;57;7;0;0;0;0;0;0;7580;20418;2613;17;21
05;0501;050104;1;2;1;1;1;37;28;59;55;59;54;27;25;24;23;0;0;0;0;0;0;27;18;0;15;0;0;0;0;0;0;0;0;4;2;15;5;0;0;0;0;0;0;0;0;0;0;252;225;33;12;0;0;10;21;0;35477;83207;7540;54;223
09;0910;091050;1;2;1;1;1;26;26;10;10;30;30;11;11;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;86;22;0;0;0;0;10;0;17054;31292;5390;51;106
04;0401;040102;1;2;1;1;1;25;25;25;25;56;56;40;40;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162;162;22;4;0;0;0;13;0;27030;44265;6016;65;162
14;1401;140150;1;2;1;1;1;16;21;17;18;20;15;13;11;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70;10;0;0;0;3;6;8;12549;25393;3289;21;87
13;1308;130802;1;2;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;150;0;0;0;0;0;0;0;33374;55050;5307;15;306
21;2101;210150;1;2;1;1;1;32;32;32;32;64;64;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;160;30;0;0;0;16;7;0;30353;43940;6842;65;252
13;1314;131401;1;2;1;1;1;23;23;16;16;23;23;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;79;79;11;0;0;0;3;3;6;9304;28914;3116;11;18
09;0910;091050;1;2;1;6;1;49;49;33;33;12;12;14;13;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;114;21;8;0;0;3;5;6;19279;41610;5282;31;94
13;1303;130301;1;2;1;1;1;23;31;18;12;19;19;12;12;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;82;11;5;0;0;1;6;4;15125;30074;4391;53;86
12;1205;120508;1;2;1;6;1;27;27;10;10;12;10;9;9;0;0;0;0;0;0;0;0;9;9;0;0;0;0;1;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;78;76;20;3;0;28;2;8;2;15331;27816;3809;32;66
17;1701;170102;1;2;1;6;1;42;41;42;42;22;22;22;19;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;134;130;0;0;0;0;0;0;0;31605;47546;8891;39;116
23;2301;230102;1;2;1;1;1;40;35;10;8;10;13;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;70;71;8;0;0;0;0;6;0;17361;25965;3685;13;75
10;1001;100103;1;2;1;1;1;39;39;32;32;41;41;24;24;17;17;0;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;173;173;12;6;0;0;0;0;0;36743;63727;9649;110;249
13;1301;130107;1;2;1;1;1;48;48;61;39;40;40;35;23;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;171;27;3;3;0;0;26;0;43034;62750;8200;101;250
06;0601;060104;1;10;2;1;1;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;5;0;0;0;0;0;0;2350;7320;255;8;21
17;1701;170113;1;4;1;1;1;0;0;0;0;163;161;0;0;63;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226;235;4;6;0;12;0;0;0;60428;86167;9016;25;104
09;0901;090104;1;4;1;1;1;8;9;15;16;5;5;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;30;32;5;0;0;0;0;0;15;9395;11568;4214;37;46
09;0901;090114;1;4;1;1;1;0;0;0;0;69;70;0;0;18;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;0;0;102;103;0;0;0;0;0;0;0;35333;37418;15342;22;49
17;1701;170111;1;4;1;1;1;0;0;0;0;113;116;40;22;43;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196;181;15;6;3;23;14;34;7;45065;66319;11004;37;99
09;0901;090112;1;2;1;1;1;0;0;0;0;87;99;8;7;64;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;159;168;0;9;0;34;0;0;0;58520;61617;15181;26;175
21;2101;210150;1;11;1;18;2;36;36;36;36;18;18;11;11;0;0;0;0;0;0;0;0;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;119;0;0;0;0;0;0;0;1296;43554;491;1;0
17;1701;170130;1;2;1;18;2;0;0;0;0;0;0;5;7;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;26;24;39;39;13;7;3;0;7;0;0;13282;15096;833;8;46
09;0901;090114;1;2;1;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;145;145;145;145;0;0;0;0;0;0;0;16080;53070;3669;4;24
09;0901;090112;1;2;1;13;3;35;35;62;62;0;0;0;0;0;0;32;32;0;0;0;0;40;40;0;0;0;0;4;4;23;23;0;0;12;12;11;11;0;0;0;0;0;0;87;87;0;0;306;306;60;77;0;0;24;9;0;94022;151385;7184;26;435
12;1201;120102;1;1;5;17;3;4;4;2;2;14;14;8;8;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;31;0;0;0;0;0;0;0;1605;11346;1053;1;0
17;1701;170101;1;2;1;18;2;0;0;0;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130;130;141;141;0;6;4;4;0;15;0;26334;51606;8380;22;90
01;0101;010112;1;2;1;18;2;5;5;5;5;2;2;4;4;7;7;1;1;1;1;0;0;2;2;1;1;1;1;1;1;2;2;1;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;37;37;6;5;1;7;0;3;0;8175;13542;2934;12;21
01;0101;010106;1;1;5;11;1;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;23;23;4;3;0;0;0;3;0;2713;8418;986;1;1
07;0701;070103;1;1;5;11;1;3;3;0;0;3;3;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;1;0;0;0;0;0;1;282;3294;162;0;0
09;0901;090114;1;2;1;3;1;9;10;11;9;8;7;10;3;3;0;0;0;0;0;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;47;51;13;5;0;0;0;0;0;9242;17472;1692;33;92
07;0701;070102;1;8;2;15;3;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;23;23;4;1;0;0;2;0;0;3851;8391;1125;12;35
17;1701;170126;1;2;1;18;2;0;0;0;0;0;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63;68;76;81;4;5;0;0;1;8;0;13705;29663;3535;17;62
17;1701;170123;1;5;1;1;1;36;31;30;17;0;0;0;0;21;15;0;0;34;14;0;0;30;27;25;14;0;0;0;0;0;0;0;0;12;13;12;12;0;0;0;0;0;0;67;56;0;0;267;199;28;0;13;0;0;10;36;60448;72864;5260;20;157
09;0901;090101;1;5;1;1;1;72;65;37;34;0;0;0;0;3;3;7;7;10;8;0;0;24;21;21;14;7;6;7;5;13;10;24;24;0;0;7;6;15;15;19;19;15;10;0;0;0;0;281;247;33;0;13;32;4;0;13;84140;90389;8559;21;209
17;1701;170156;2;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;146;146;2;0;0;0;0;0;0;50134;53436;300;0;1
09;0923;092350;1;1;5;18;2;8;8;2;2;7;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;19;5;0;0;0;0;0;1;634;6954;236;0;0
18;1801;180102;1;11;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;20;20;5;3;1;3;0;3;0;4085;7320;1032;3;34
01;0101;010101;1;1;5;17;3;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;15;17;17;1;0;0;0;0;0;0;326;6222;265;0;0
17;1701;170184;2;1;5;18;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;3;0;0;0;2;3;0;896;2196;506;0;0
11;1101;110104;1;2;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;3;5;0;1;1;2;0;3237;5856;917;12;23
17;1701;170127;1;2;1;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;86;86;86;20;8;2;0;0;7;19;15344;31476;5093;12;50
17;1701;170112;1;15;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;576;2196;570;0;0
17;1701;170127;1;12;3;18;2;0;0;0;0;6;6;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;24;2928;21;0;0
06;0601;060101;1;13;1;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;5;2;0;0;0;0;2;0;746;1464;473;1;0
01;0101;010107;1;8;2;15;3;0;0;37;35;0;0;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;31;0;0;0;0;0;0;95;88;8;8;0;0;0;0;0;14465;32083;3193;20;43
13;1301;130108;1;17;2;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;7;2;3;8;0;0;2;2;0;140;2597;58;0;0
10;1001;100150;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;16;16;16;4;2;0;0;0;0;0;1490;5856;810;4;5
17;1701;170110;1;6;2;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;174;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;56;0;0;222;222;0;0;0;0;0;0;0;72080;81221;716;6;101
01;0101;010111;1;2;1;18;2;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36;46;46;6;6;5;2;0;3;0;8215;12458;2083;11;58
17;1701;170112;1;12;3;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;0;0;0;0;0;632;2928;397;0;0
23;2301;230105;1;32;1;18;2;0;0;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;0;0;0;0;278;1820;278;0;0
09;0901;090112;1;2;1;9;1;40;40;39;39;14;14;2;2;12;12;0;0;0;0;0;0;15;15;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128;128;11;8;0;0;0;6;0;15217;47350;2245;27;134
17;1701;170117;1;2;1;18;2;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;16;12;12;37;38;8;7;0;0;0;6;5;7413;227829;1340;11;72
06;0601;060150;1;1;5;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;7;7;0;0;0;0;0;0;0;734;2562;399;0;2
04;0401;040102;1;12;3;18;2;3;3;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;8;8;1;0;0;0;0;1;0;420;2928;335;0;0
23;2301;230101;1;2;1;18;2;0;0;0;0;3;3;8;8;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;33;33;4;3;0;0;4;3;3;3043;12078;1038;9;12
17;1701;170127;1;12;3;18;2;48;48;6;6;15;15;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75;0;0;0;0;0;0;0;8800;27450;2947;10;37
17;1701;170121;1;12;3;18;2;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;11;11;0;0;0;0;0;0;0;484;4026;214;2;1
09;0901;090111;1;2;1;18;2;0;0;12;12;1;1;1;1;2;2;1;1;0;0;0;0;0;0;2;2;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;25;25;46;46;3;14;0;20;0;8;16;8889;16836;1596;25;147
09;0924;092450;1;32;1;9;1;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;282;2196;253;0;0
06;0601;060101;1;8;2;15;3;11;11;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;31;31;0;3;0;0;0;0;0;4547;11315;824;8;40
